timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 4 13 0.332859786517579 0.067140213482421
2 4 13 0.3180212433917154 0.08197875660828463
3 4 13 0.3031401642918078 0.09685983570819223
3 5 14 0.3857357131733453 0.014264286826654704
4 4 13 0.30219316611808 0.09780683388192002
