timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 1 6 0.3764937544470582 0.02350624555294184
1 4 12 0.39166347013932906 0.00833652986067096
2 1 6 0.39681274433529157 0.003187255664708455
2 4 12 0.3994997058400464 5.002941599536181E-4
3 7 11 0.3879518709344023 0.012048129065597712
4 7 11 0.3729401371661452 0.02705986283385481
