timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 2 17 0.3449740158892846 0.05502598411071541
3 18 26 0.3899156406717585 0.010084359328241532
4 18 26 0.39685209125854837 0.003147908741451655
