timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 7 11 0.3729401371661452 0.02705986283385481
2 3 9 0.39998720530900767 1.2794690992357083E-5
2 7 11 0.3763259783494318 0.0236740216505682
3 3 9 0.3839135036225172 0.01608649637748283
3 7 11 0.3906453855086158 0.00935461449138425
3 11 27 0.38064885429213113 0.01935114570786889
4 3 9 0.3686010641294185 0.03139893587058151
4 6 9 0.3729792513826086 0.0270207486173914
4 11 27 0.36781416651717924 0.03218583348282078
