timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 1 15 0.2873456571630084 0.1126543428369916
2 1 15 0.2716910158269697 0.12830898417303033
3 1 15 0.2787860346130397 0.12121396538696033
4 1 15 0.3305302959799237 0.0694697040200763
