timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 7 11 0.3927419541772085 0.007258045822791548
2 7 11 0.3781225490700139 0.02187745092998611
3 7 11 0.3575555498843328 0.04244445011566722
4 7 11 0.35474143476070424 0.04525856523929578
