timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 14 19 0.3664514768786834 0.03354852312131662
2 12 24 0.3874927058243382 0.01250729417566182
3 12 24 0.33464107785771346 0.06535892214228656
4 12 24 0.33310399572102634 0.06689600427897369
4 19 22 0.39563374032647836 0.004366259673521666
