timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 11 18 0.3781480281446766 0.02185197185532345
2 11 18 0.3679013933854197 0.032098606614580305
3 11 18 0.3602759460442936 0.03972405395570644
4 11 18 0.3534366572516047 0.0465633427483953
