timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 3 20 0.3944253190606328 0.005574680939367249
1 8 10 0.33298503274952157 0.06701496725047845
1 11 17 0.36446442232699805 0.03553557767300197
2 3 20 0.39329539634282623 0.006704603657173791
2 8 10 0.39551433005996794 0.004485669940032078
2 11 17 0.3976518493734394 0.00234815062656063
3 5 16 0.3975078440445026 0.0024921559554973993
3 7 11 0.39062854727893603 0.009371452721063989
4 5 16 0.3997137029519648 2.8629704803523337E-4
