timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 1 15 0.3647132582017294 0.03528674179827063
1 5 16 0.3627177026361605 0.037282297363839534
2 1 15 0.3374454784083363 0.06255452159166375
2 5 16 0.3539119484011679 0.046088051598832114
3 1 15 0.2657796877698538 0.13422031223014624
3 5 16 0.36743258587195177 0.032567414128048255
4 1 15 0.2873456571630084 0.1126543428369916
