timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 4 7 0.33608555916016225 0.06391444083983777
1 4 13 0.3969136585968597 0.003086341403140347
2 4 7 0.3836158208985491 0.016384179101450902
2 4 13 0.388782260985684 0.011217739014315997
4 14 16 0.39447357773384917 0.005526422266150854
