timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 11 12 0.3021539723256316 0.0978460276743684
2 11 12 0.35360279128478145 0.046397208715218574
3 1 10 0.3764732988487516 0.02352670115124844
4 1 10 0.3349121988404065 0.0650878011595935
