timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 11 18 0.38266741831286133 0.017332581687138693
2 11 18 0.3950665944106707 0.004933405589329309
3 8 9 0.37345999482051906 0.026540005179480963
4 8 9 0.3635807522643722 0.036419247735627824
