timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 5 16 0.3997137029519648 2.8629704803523337E-4
3 11 12 0.33309936917941263 0.06690063082058739
4 11 12 0.3021539723256316 0.0978460276743684
