timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 4 7 0.36707682855474655 0.032923171445253474
1 4 13 0.3778799824951435 0.022120017504856537
1 5 16 0.3972624052657311 0.0027375947342689333
2 4 7 0.3645707135197867 0.03542928648021332
2 4 13 0.38934457858283256 0.010655421417167465
2 9 19 0.3799396534122422 0.02006034658775785
3 4 7 0.3668986417366229 0.03310135826337712
4 4 7 0.36782654829609335 0.032173451703906675
