timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 1 15 0.3305302959799237 0.0694697040200763
3 5 14 0.36625601655909296 0.033743983440907066
4 5 14 0.3533098443104236 0.04669015568957641
