timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 3 9 0.39528392008479263 0.004716079915207394
1 3 24 0.3873154731777081 0.01268452682229193
2 3 9 0.36615125338508786 0.03384874661491216
3 1 9 0.38385233667578034 0.016147663324219685
3 3 9 0.3898811865645354 0.010118813435464613
4 1 9 0.39824309409025066 0.0017569059097493622
