timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 5 16 0.3962342088792748 0.003765791120725226
3 7 15 0.2875136661918329 0.11248633380816714
4 7 15 0.31894218604063124 0.08105781395936879
