timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 8 9 0.3635807522643722 0.036419247735627824
2 8 9 0.361735793386648 0.038264206613352
3 8 9 0.3723194433977219 0.02768055660227814
4 1 23 0.3495781315075486 0.05042186849245145
4 3 12 0.393606675747765 0.006393324252235044
4 8 9 0.393614402446451 0.006385597553549005
