timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 3 11 0.3699669708264616 0.030033029173538395
1 3 12 0.360021905332183 0.03997809466781704
2 3 11 0.3670764926271688 0.03292350737283123
2 3 12 0.3587749528958174 0.04122504710418262
3 3 11 0.3608508063165489 0.0391491936834511
3 3 12 0.35887148508266065 0.041128514917339376
4 3 11 0.37420719044410966 0.02579280955589036
4 3 12 0.35467092292634356 0.045329077073656465
4 9 19 0.34385156987853405 0.056148430121465975
